1,BEL-62.oao,14:56:40,23.636,41.203,192.1
2,BEL-62.oao,15:03:08,22.773,42.763,190.4
3,BEL-62.oao,15:08:41,22.953,42.429,189.6
4,BEL-62.oao,15:25:40,23.889,40.766,189.7
5,BEL-62.oao,15:31:57,22.813,42.690,190.2
1,BEL-250.oao,14:45:39,25.202,38.643,190.3
2,BEL-250.oao,15:01:18,25.166,38.698,189.2
3,BEL-250.oao,15:17:00,25.718,37.867,189.2
4,BEL-250.oao,15:24:55,24.503,39.746,190.3
5,BEL-250.oao,16:01:07,35.298,27.590,189.8
1,ESP-0.gpx,14:49:06,26.136,37.262,190.0
2,ESP-0.gpx,14:55:15,24.264,40.136,189.5
3,ESP-0.gpx,15:02:44,24.805,39.260,189.0
4,ESP-0.gpx,15:11:42,26.442,36.830,189.2
5,ESP-0.gpx,15:25:27,24.683,39.455,188.3
6,ESP-0.gpx,15:36:32,25.398,38.344,189.0
1,ESP-719.oao,14:47:03,30.970,31.446,190.7
1,FRA-6.oao,15:06:24,23.860,40.815,189.4
2,FRA-6.oao,15:12:32,24.978,38.989,188.5
3,FRA-6.oao,15:19:08,24.178,40.280,189.9
4,FRA-6.oao,15:24:10,24.372,39.958,187.7
5,FRA-6.oao,15:31:20,24.329,40.029,190.4
6,FRA-6.oao,15:37:16,25.927,37.562,189.8
1,FRA-8.sbp,13:45:29,24.629,39.541,188.8
2,FRA-8.sbp,14:04:34,24.657,39.497,187.4
3,FRA-8.sbp,14:12:15,27.427,35.507,189.2
4,FRA-8.sbp,14:33:35,27.651,35.219,188.8
5,FRA-8.sbp,14:39:31,26.792,36.349,186.6
1,FRA-51.oao,14:21:33,30.840,31.578,192.3
2,FRA-51.oao,14:58:00,32.680,29.800,192.8
3,FRA-51.oao,15:18:34,32.840,29.655,193.9
1,FRA-66.oao,11:52:29,27.521,35.387,189.4
2,FRA-66.oao,12:07:16,24.529,39.703,185.6
3,FRA-66.oao,12:21:38,28.809,33.804,190.9
4,FRA-66.oao,12:30:22,24.757,39.338,189.0
5,FRA-66.oao,12:39:55,24.437,39.852,186.8
6,FRA-66.oao,12:46:10,26.801,36.337,186.4
7,FRA-66.oao,12:55:34,26.865,36.251,189.5
8,FRA-66.oao,14:45:00,24.022,40.541,192.0
9,FRA-66.oao,15:06:42,24.411,39.894,188.0
10,FRA-66.oao,15:25:21,24.326,40.034,186.6
1,FRA-91.oao,14:44:05,24.144,40.336,189.4
2,FRA-91.oao,14:57:59,22.575,43.140,188.4
3,FRA-91.oao,15:05:40,22.284,43.702,188.7
4,FRA-91.oao,15:25:53,24.059,40.478,188.2
1,FRA-192.oao,14:24:39,26.328,36.990,190.8
2,FRA-192.oao,14:56:59,22.904,42.519,189.6
3,FRA-192.oao,15:06:03,21.591,45.105,190.1
4,FRA-192.oao,15:18:53,22.437,43.404,190.5
5,FRA-192.oao,15:23:59,22.525,43.234,187.9
6,FRA-192.oao,15:35:40,23.516,41.414,190.1
1,FRA-531.sbp,09:08:41,34.776,28.004,192.6
2,FRA-531.sbp,10:36:19,33.314,29.233,188.7
3,FRA-531.sbp,11:07:35,36.962,26.348,185.8
4,FRA-531.sbp,11:16:25,34.501,28.227,190.3
5,FRA-531.sbp,11:26:49,32.779,29.710,191.4
6,FRA-531.sbp,11:32:14,34.309,28.385,189.7
7,FRA-531.sbp,13:15:28,41.742,23.331,198.6
8,FRA-531.sbp,13:43:50,24.323,40.039,189.9
9,FRA-531.sbp,13:57:40,23.387,41.641,189.2
10,FRA-531.sbp,14:07:20,24.391,39.928,189.7
11,FRA-531.sbp,14:16:50,27.217,35.782,190.1
12,FRA-531.sbp,14:21:56,24.058,40.480,188.5
13,FRA-531.sbp,14:35:21,25.298,38.496,190.2
1,FRA-816.oao,14:45:38,25.129,38.754,188.8
2,FRA-816.oao,14:57:15,25.574,38.080,189.3
3,FRA-816.oao,15:07:44,25.780,37.776,189.0
4,FRA-816.oao,15:15:18,25.160,38.707,189.4
5,FRA-816.oao,15:26:05,25.449,38.268,187.2
6,FRA-816.oao,15:35:06,25.579,38.072,188.5
1,POL-200.sbp,13:47:47,31.331,31.083,189.8
2,POL-200.sbp,14:03:57,27.687,35.174,189.3
3,POL-200.sbp,14:18:03,26.933,36.159,188.4
4,POL-200.sbp,14:32:55,28.710,33.921,188.5
1,SUI-204.oao,13:47:47,30.789,31.630,190.4
2,SUI-204.oao,14:46:13,31.565,30.852,191.0
3,SUI-204.oao,15:00:48,28.938,33.653,190.5
4,SUI-204.oao,15:22:10,25.600,38.041,190.0
5,SUI-204.oao,15:41:24,34.104,28.556,189.7
