1,FRA-5.sbp,14:18:52,32.336,30.117,189.2
2,FRA-5.sbp,14:26:26,30.903,31.514,189.0
3,FRA-5.sbp,14:33:59,32.581,29.890,190.3
4,FRA-5.sbp,14:39:29,31.512,30.905,189.0
