1,GEO8670MIC_8670_20260506_091101.oao,09:04:10,36.450,26.718,191.1
1,BOR8380CED_8380_20260506_091624.oao,08:53:53,29.378,33.149,190.9
2,BOR8380CED_8380_20260506_091624.oao,09:01:57,30.471,31.960,190.7
3,BOR8380CED_8380_20260506_091624.oao,09:08:10,35.216,27.654,190.9
4,BOR8380CED_8380_20260506_091624.oao,09:12:21,33.104,29.418,188.8
1,MOR8010PIE_8010_20260506_091403.oao,08:50:46,31.175,31.239,190.4
2,MOR8010PIE_8010_20260506_091403.oao,08:54:05,28.403,34.287,188.1
3,MOR8010PIE_8010_20260506_091403.oao,08:56:51,31.625,30.794,188.8
4,MOR8010PIE_8010_20260506_091403.oao,09:02:12,31.080,31.334,186.4
5,MOR8010PIE_8010_20260506_091403.oao,09:10:34,32.943,29.563,188.9
1,VRI8290AMA_8290_20260506_091433.oao,08:51:26,29.396,33.129,188.5
2,VRI8290AMA_8290_20260506_091433.oao,08:54:22,28.939,33.652,187.7
3,VRI8290AMA_8290_20260506_091433.oao,08:56:59,31.178,31.236,186.6
4,VRI8290AMA_8290_20260506_091433.oao,09:01:49,30.683,31.740,185.4
5,VRI8290AMA_8290_20260506_091433.oao,09:04:25,31.296,31.118,187.9
6,VRI8290AMA_8290_20260506_091433.oao,09:09:38,31.867,30.560,185.9
1,LEM8060JUS_8060_20260506_091511.oao,08:53:45,33.762,28.845,189.9
2,LEM8060JUS_8060_20260506_091511.oao,08:56:43,35.045,27.789,190.3
3,LEM8060JUS_8060_20260506_091511.oao,09:10:47,36.013,27.042,190.4
1,ALB9350ANT_9350_20260506_091319.oao,08:55:14,31.798,30.627,190.8
2,ALB9350ANT_9350_20260506_091319.oao,09:03:01,33.366,29.187,190.8
3,ALB9350ANT_9350_20260506_091319.oao,09:05:52,34.137,28.528,191.6
4,ALB9350ANT_9350_20260506_091319.oao,09:09:26,31.782,30.642,189.8
1,GOY8120NIC_8120_20260506_091603.oao,08:57:04,31.346,31.068,189.5
2,GOY8120NIC_8120_20260506_091603.oao,09:02:00,30.699,31.723,189.5
1,MAR9980BRU_9980_20260506_091135.oao,08:53:40,37.552,25.934,190.5
2,MAR9980BRU_9980_20260506_091135.oao,08:57:31,32.444,30.017,190.7
3,MAR9980BRU_9980_20260506_091135.oao,09:01:37,31.182,31.232,190.2
4,MAR9980BRU_9980_20260506_091135.oao,09:09:23,31.549,30.868,190.4
1,EVR8180CYR_8180_20260506_091341.oao,08:50:32,30.581,31.846,190.0
2,EVR8180CYR_8180_20260506_091341.oao,08:53:33,31.092,31.322,188.7
3,EVR8180CYR_8180_20260506_091341.oao,09:01:16,34.396,28.313,188.0
4,EVR8180CYR_8180_20260506_091341.oao,09:04:33,33.209,29.326,186.8
5,EVR8180CYR_8180_20260506_091341.oao,09:09:14,34.879,27.921,188.5
1,HUP8360WIL_8360_20260506_091157.oao,09:03:25,31.464,30.951,189.4
2,HUP8360WIL_8360_20260506_091157.oao,09:10:59,32.429,30.031,187.7
1,DAV8730MAE_8730_20260506_091453.oao,08:55:29,35.195,27.670,191.2
2,DAV8730MAE_8730_20260506_091453.oao,08:59:01,41.908,23.238,190.4
3,DAV8730MAE_8730_20260506_091453.oao,09:02:41,37.225,26.161,191.0
4,DAV8730MAE_8730_20260506_091453.oao,09:06:06,40.217,24.215,190.9
5,DAV8730MAE_8730_20260506_091453.oao,09:09:43,37.786,25.773,190.7
1,IAC8190MAT_8190_20260506_091257.oao,08:51:34,30.453,31.979,190.4
2,IAC8190MAT_8190_20260506_091257.oao,08:54:30,30.206,32.240,189.5
3,IAC8190MAT_8190_20260506_091257.oao,09:01:02,32.143,30.298,189.2
4,IAC8190MAT_8190_20260506_091257.oao,09:03:45,30.919,31.497,190.3
5,IAC8190MAT_8190_20260506_091257.oao,09:10:04,34.457,28.263,188.0
1,SJO6180HUG_6180_20260506_091237.oao,09:02:16,31.544,30.874,188.0
2,SJO6180HUG_6180_20260506_091237.oao,09:08:57,34.506,28.223,190.2
1,LOR8720BRE_8720_20260506_091717.oao,08:57:47,32.966,29.542,191.1
2,LOR8720BRE_8720_20260506_091717.oao,09:01:24,34.626,28.125,188.9
3,LOR8720BRE_8720_20260506_091717.oao,09:04:59,34.226,28.454,191.6
4,LOR8720BRE_8720_20260506_091717.oao,09:08:45,36.045,27.018,191.3
5,LOR8720BRE_8720_20260506_091717.oao,09:11:56,34.935,27.876,189.4
1,SCH6010PIE_6010_20260506_092841.oao,08:50:42,35.443,27.477,190.2
2,SCH6010PIE_6010_20260506_092841.oao,08:53:07,34.064,28.589,190.4
3,SCH6010PIE_6010_20260506_092841.oao,08:56:28,33.546,29.030,189.6
4,SCH6010PIE_6010_20260506_092841.oao,08:59:44,36.533,26.657,188.8
5,SCH6010PIE_6010_20260506_092841.oao,09:03:13,34.485,28.240,188.6
6,SCH6010PIE_6010_20260506_092841.oao,09:06:15,37.674,25.850,190.3
7,SCH6010PIE_6010_20260506_092841.oao,09:09:52,34.599,28.147,190.1
1,REA6170RAF_6170_20260506_095407.oao,08:57:11,33.104,29.419,189.0
2,REA6170RAF_6170_20260506_095407.oao,09:03:58,33.428,29.134,190.8
3,REA6170RAF_6170_20260506_095407.oao,09:09:20,35.982,27.065,188.7
4,REA6170RAF_6170_20260506_095407.oao,09:12:50,36.373,26.774,190.4
1,BEN6250CHR_6250_20260506_091543.oao,08:50:26,46.604,20.897,190.8
2,BEN6250CHR_6250_20260506_091543.oao,08:59:04,52.610,18.511,192.0
3,BEN6250CHR_6250_20260506_091543.oao,09:05:00,44.599,21.836,188.1
4,BEN6250CHR_6250_20260506_091543.oao,09:11:54,45.498,21.405,190.3
1,WIL6310DAV_6310_20260506_091135.oao,08:52:17,40.423,24.092,189.7
2,WIL6310DAV_6310_20260506_091135.oao,08:57:43,41.322,23.568,189.8
3,WIL6310DAV_6310_20260506_091135.oao,09:02:21,41.176,23.652,189.3
4,WIL6310DAV_6310_20260506_091135.oao,09:10:53,39.596,24.595,191.4
