1,ALB8030ANT_8030_20240422_082654.oao,11:21:22,29.956,32.510,194.7
2,ALB8030ANT_8030_20240422_082654.oao,11:25:19,30.211,32.236,194.8
3,ALB8030ANT_8030_20240422_082654.oao,11:28:59,29.729,32.758,193.6
4,ALB8030ANT_8030_20240422_082654.oao,11:32:44,32.541,29.927,194.5
5,ALB8030ANT_8030_20240422_082654.oao,11:38:07,28.347,34.355,194.3
1,GIB6480JEN_6480_20240422_103200.oao,11:41:26,58.821,16.556,195.6
1,HUP8730WIL_8730_20240422_082500.oao,11:17:42,27.669,35.197,192.4
2,HUP8730WIL_8730_20240422_082500.oao,11:21:41,27.986,34.798,192.7
3,HUP8730WIL_8730_20240422_082500.oao,11:37:10,27.883,34.927,192.7
1,IAC8330MAT_8330_20240422_082710.oao,11:18:08,27.541,35.360,192.6
2,IAC8330MAT_8330_20240422_082710.oao,11:22:11,27.273,35.709,194.4
3,IAC8330MAT_8330_20240422_082710.oao,11:26:00,29.380,33.147,195.1
4,IAC8330MAT_8330_20240422_082710.oao,11:29:42,28.192,34.545,194.1
5,IAC8330MAT_8330_20240422_082710.oao,11:37:31,27.941,34.854,193.1
1,STA8570SCO_8570_20240422_082542.oao,11:15:38,29.453,33.065,196.5
2,STA8570SCO_8570_20240422_082542.oao,11:20:46,28.672,33.966,196.7
3,STA8570SCO_8570_20240422_082542.oao,11:29:22,29.249,33.296,194.7
4,STA8570SCO_8570_20240422_082542.oao,11:38:25,29.215,33.335,195.5
1,MAY7050FAB_7050_20240422_100532.oao,11:19:44,43.366,22.457,194.0
2,MAY7050FAB_7050_20240422_100532.oao,11:25:09,47.008,20.717,195.4
3,MAY7050FAB_7050_20240422_100532.oao,11:30:48,49.284,19.760,194.3
